year,st,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2007,11,c) 2,711,717,5676,5755,25,3.249,130,16.894,1185,70,1115,1.216,20.593,1355,466,889,8.098,23.547,-170,-2.954,41.185,107,107,402
2007,11,d) 3,785,812,9167,8788,48,5.68,114,13.491,2476,873,1603,9.935,28.176,1688,502,1186,5.713,19.209,788,8.967,38.418,95,95,422
2007,11,e) 4,550,555,5329,5309,29,5.043,69,12,859,134,725,2.524,16.18,830,353,477,6.649,15.634,29,0.546,31.268,52,52,280
2007,11,f) 5,585,606,8039,8146,23,3.622,81,12.756,1348,283,1065,3.474,16.548,1574,695,879,8.532,19.322,-226,-2.774,33.096,65,65,530
2007,11,g) 6 to 10,2298,2434,38295,37713,83,3.315,222,8.868,5757,997,4760,2.644,15.265,4610,1441,3169,3.821,12.224,1147,3.041,24.448,160,161,1129
2007,11,h) 11 to 15,1797,1958,34989,35468,65,3.241,160,7.978,4724,957,3767,2.698,13.319,5574,1097,4477,3.093,15.716,-850,-2.397,26.638,106,108,693
2007,11,i) 16 to 20,1449,1699,29738,28930,110,6.405,147,8.559,5626,1107,4519,3.826,19.447,4074,1157,2917,3.999,14.082,1552,5.365,28.165,56,56,289
2007,11,j) 21 to 25,1284,1451,30555,31000,63,4.278,106,7.199,3863,1022,2841,3.297,12.461,4782,1625,3157,5.242,15.426,-919,-2.965,24.923,52,52,560
2007,11,k) 26+,889,1138,27371,32118,57,4.952,83,7.211,4286,923,3363,2.874,13.345,14237,1191,13046,3.708,44.327,-9951,-30.983,26.689,39,41,612
2007,11,l) Left Censored,3016,6040,234951,233482,499,8.251,514,8.499,30137,7158,22979,3.066,12.908,27333,9139,18194,3.914,11.707,2804,1.201,23.413,78,81,895
2007,12,a) 0,45616,46088,220695,110348,46088,200,X,X,220695,220695,X,200,200,X,X,X,X,X,220695,200,X,X,X,X
2007,12,b) 1,36561,36884,219567,234077,282,0.645,13920,31.851,54208,3387,50821,1.447,23.158,82376,47575,34801,20.325,35.192,-28168,-12.034,46.316,11416,11420,39521
2007,12,c) 2,30649,31158,217985,231510,1550,4.52,7818,22.798,44239,5557,38682,2.4,19.109,70824,32137,38687,13.881,30.592,-26585,-11.483,38.218,6462,6476,27249
2007,12,d) 3,27955,28450,186017,199414,1380,4.513,5631,18.417,32501,6022,26479,3.02,16.298,59548,30020,29528,15.054,29.861,-27047,-13.563,32.597,4509,4512,24635
2007,12,e) 4,20613,21204,191535,199900,1132,5.048,3574,15.938,31830,5767,26063,2.885,15.923,49148,17495,31653,8.752,24.586,-17318,-8.663,31.846,2825,2863,14514
2007,12,f) 5,17166,17909,178635,182979,912,4.86,2625,13.988,29414,6352,23062,3.471,16.075,38288,14134,24154,7.724,20.925,-8874,-4.85,32.15,1991,2033,10647
2007,12,g) 6 to 10,62728,66842,723838,744608,3218,4.639,8260,11.908,108081,30637,77444,4.115,14.515,150074,61009,89065,8.193,20.155,-41993,-5.64,29.03,6024,6129,46099
2007,12,h) 11 to 15,43669,49473,705122,698178,2309,4.542,5040,9.914,120227,45336,74891,6.493,17.22,107232,35374,71858,5.067,15.359,12995,1.861,30.718,3349,3440,23730
2007,12,i) 16 to 20,30885,36898,606358,618893,1382,3.651,3286,8.682,74136,18073,56063,2.92,11.979,99765,30216,69549,4.882,16.12,-25629,-4.141,23.958,2032,2080,14458
2007,12,j) 21 to 25,21601,27356,588041,612142,1083,3.881,2177,7.802,67954,16363,51591,2.673,11.101,119498,50338,69160,8.223,19.521,-51544,-8.42,22.202,1187,1292,35321
2007,12,k) 26+,13332,19598,437797,440676,1021,5.132,1616,8.122,54635,15935,38700,3.616,12.398,60029,16024,44005,3.636,13.622,-5394,-1.224,24.796,786,873,6255
2007,12,l) Left Censored,22757,81079,2946099,2956829,7523,9.286,7390,9.122,398926,118383,280543,4.004,13.492,421810,133527,288283,4.516,14.266,-22884,-0.774,26.983,1051,1199,9788
2007,13,a) 0,17738,17908,93384,46692,17908,200,X,X,93384,93384,X,200,200,X,X,X,X,X,93384,200,X,X,X,X
2007,13,b) 1,13660,13811,89567,93936,160,1.011,4181,26.426,22987,1786,21201,1.901,24.471,31169,16572,14597,17.642,33.181,-8182,-8.71,48.942,3379,3379,14020
2007,13,c) 2,11336,11628,90221,94188,523,4.18,2291,18.31,18308,2713,15595,2.88,19.438,26222,12018,14204,12.76,27.84,-7914,-8.402,38.875,1909,1911,9776
2007,13,d) 3,9716,9905,84462,87935,489,4.665,1643,15.674,14264,3429,10835,3.899,16.221,21282,8587,12695,9.765,24.202,-7018,-7.981,32.442,1360,1361,7670
2007,13,e) 4,8062,8417,72430,73893,403,4.555,1262,14.266,13784,2701,11083,3.655,18.654,16573,6590,9983,8.918,22.429,-2789,-3.774,37.308,1002,1002,5059
2007,13,f) 5,7224,7580,78216,80269,426,5.41,1015,12.89,12516,3381,9135,4.212,15.593,16467,5398,11069,6.725,20.515,-3951,-4.922,31.185,805,808,4217
2007,13,g) 6 to 10,28349,30362,376393,379248,1489,4.74,3595,11.444,57988,12915,45073,3.405,15.29,63599,23549,40050,6.209,16.77,-5611,-1.48,30.581,2545,2703,17793
2007,13,h) 11 to 15,19340,21950,321742,320941,1073,4.784,2035,9.072,47762,10275,37487,3.202,14.882,45327,14847,30480,4.626,14.123,2435,0.759,28.246,1346,1373,9261
2007,13,i) 16 to 20,12991,16157,293636,298989,668,4.038,1442,8.716,38900,10676,28224,3.571,13.011,49537,15751,33786,5.268,16.568,-10637,-3.558,26.021,810,872,8397
2007,13,j) 21 to 25,10432,12968,227338,230246,460,3.493,859,6.524,28039,6324,21715,2.747,12.178,34014,8751,25263,3.801,14.773,-5975,-2.595,24.356,475,496,2987
2007,13,k) 26+,6537,9815,248976,248810,471,4.744,699,7.04,35328,10169,25159,4.087,14.199,35290,9998,25292,4.018,14.184,38,0.015,28.367,337,355,3080
2007,13,l) Left Censored,14963,46215,1656578,1671153,3607,7.817,3468,7.515,198415,71685,126730,4.29,11.873,226910,73749,153161,4.413,13.578,-28495,-1.705,23.746,544,653,8983
2007,15,a) 0,1944,1959,11729,5865,1959,200,X,X,11729,11729,X,200,200,X,X,X,X,X,11729,200,X,X,X,X
2007,15,b) 1,1564,1582,11552,11792,6,0.331,471,25.958,3223,327,2896,2.773,27.333,3676,1938,1738,16.436,31.175,-453,-3.842,54.666,395,395,1598
2007,15,c) 2,1361,1401,12746,13173,67,4.491,249,16.689,2702,637,2065,4.836,20.512,3525,1105,2420,8.389,26.76,-823,-6.248,41.025,216,216,932
2007,15,d) 3,1185,1225,9835,10196,40,3.067,198,15.184,1626,93,1533,0.912,15.947,2330,1058,1272,10.377,22.852,-704,-6.905,31.895,158,159,940
2007,15,e) 4,1063,1097,10028,10646,51,4.47,139,12.182,1355,207,1148,1.944,12.728,2572,832,1740,7.815,24.159,-1217,-11.432,25.456,100,103,637
2007,15,f) 5,1039,1091,12411,12787,52,4.662,101,9.054,2122,490,1632,3.832,16.595,2943,1110,1833,8.681,23.016,-821,-6.421,33.19,80,82,920
2007,15,g) 6 to 10,3738,4045,40453,41561,150,3.619,350,8.444,5489,979,4510,2.356,13.207,7725,2595,5130,6.244,18.587,-2236,-5.38,26.415,267,270,2126
2007,15,h) 11 to 15,2887,3127,44464,45099,85,2.638,276,8.565,6402,966,5436,2.142,14.196,7766,3253,4513,7.213,17.22,-1364,-3.024,28.391,183,202,2737
2007,15,i) 16 to 20,2439,2858,44978,44341,81,2.779,195,6.69,5851,912,4939,2.057,13.196,4609,1192,3417,2.688,10.395,1242,2.801,20.789,128,137,723
2007,15,j) 21 to 25,1962,2391,41872,41927,75,3.067,183,7.485,5198,1108,4090,2.643,12.398,5276,2062,3214,4.918,12.584,-78,-0.186,24.796,87,92,797
2007,15,k) 26+,1706,2294,36889,36944,85,3.656,147,6.323,4278,392,3886,1.061,11.58,4299,1502,2797,4.066,11.637,-21,-0.057,23.16,50,58,388
2007,15,l) Left Censored,3413,7621,239113,238407,428,5.559,584,7.585,26152,6998,19154,2.935,10.969,25030,8416,16614,3.53,10.499,1122,0.471,20.998,99,110,660
2007,16,a) 0,4154,4170,18727,9364,4170,200,X,X,18727,18727,X,200,200,X,X,X,X,X,18727,200,X,X,X,X
2007,16,b) 1,3462,3489,18357,18794,25,0.624,1066,26.587,5270,269,5001,1.431,28.042,6090,3414,2676,18.166,32.405,-820,-4.363,56.083,866,866,2816
2007,16,c) 2,2579,2603,16552,17562,122,4.407,453,16.363,3245,411,2834,2.34,18.478,5263,2345,2918,13.353,29.969,-2018,-11.491,36.956,352,352,1899
2007,16,d) 3,2094,2131,15756,16227,116,5.232,288,12.991,2926,428,2498,2.638,18.032,3894,1663,2231,10.248,23.997,-968,-5.965,36.063,231,231,1476
2007,16,e) 4,1685,1738,12208,12588,99,5.477,238,13.167,2005,469,1536,3.726,15.928,2806,1117,1689,8.874,22.291,-801,-6.363,31.856,179,180,845
2007,16,f) 5,1440,1507,20127,19715,71,4.553,176,11.286,2978,540,2438,2.739,15.106,2146,877,1269,4.449,10.885,832,4.22,21.771,139,139,740
2007,16,g) 6 to 10,5972,6412,60154,62040,299,4.536,657,9.968,9399,1468,7931,2.366,15.15,12975,5682,7293,9.159,20.914,-3576,-5.764,30.3,470,474,4597
2007,16,h) 11 to 15,4122,4509,46840,47602,220,4.796,376,8.197,6246,1512,4734,3.176,13.121,7797,2447,5350,5.141,16.38,-1551,-3.258,26.243,251,258,1595
2007,16,i) 16 to 20,2639,3003,38554,39051,107,3.49,232,7.568,5230,668,4562,1.711,13.393,6177,1946,4231,4.983,15.818,-947,-2.425,26.786,163,167,1054
2007,16,j) 21 to 25,2032,2505,44362,48287,100,3.943,162,6.388,7928,1297,6631,2.686,16.419,15936,953,14983,1.974,33.003,-8008,-16.584,32.837,104,108,532
2007,16,k) 26+,1504,1873,38207,37355,67,3.541,105,5.55,5175,1362,3813,3.646,13.854,3446,772,2674,2.067,9.225,1729,4.629,18.45,55,56,283
2007,16,l) Left Censored,3485,7770,215858,214948,495,6.366,506,6.508,24956,8261,16695,3.843,11.61,23208,5024,18184,2.337,10.797,1748,0.813,21.594,117,121,1046
2007,17,a) 0,19155,19261,102372,51205,19261,199.99,X,X,102375,102372,X,199.926,199.932,X,X,X,X,X,102339,199.861,X,X,X,X
2007,17,b) 1,15512,15640,101525,104056,126,0.703,4696,26.198,27075,1239,25836,1.191,26.02,31611,17372,14239,16.695,30.379,-4536,-4.359,52.039,3617,3622,13485
2007,17,c) 2,13299,13571,103908,108225,564,3.869,2580,17.697,20062,2222,17840,2.053,18.537,28619,13800,14819,12.751,26.444,-8557,-7.907,37.075,2079,2084,11859
2007,17,d) 3,11692,11896,94275,97256,587,4.672,1925,15.32,17392,3408,13984,3.504,17.883,23511,11001,12510,11.311,24.174,-6119,-6.292,35.766,1543,1546,9835
2007,17,e) 4,9801,10114,88529,94684,492,4.661,1376,13.035,14475,2624,11851,2.771,15.288,26405,9348,17057,9.873,27.888,-11930,-12.6,30.576,1080,1081,7810
2007,17,f) 5,8949,9308,93401,96328,433,4.472,1181,12.198,13896,2323,11573,2.412,14.426,19625,7608,12017,7.898,20.373,-5729,-5.947,28.851,871,889,6132
2007,17,g) 6 to 10,36395,38751,452874,455905,1675,4.187,4188,10.468,70613,14173,56440,3.109,15.489,76663,25094,51569,5.504,16.816,-6050,-1.327,30.977,3038,3078,19835
2007,17,h) 11 to 15,28887,31820,407712,416307,1311,4.02,2894,8.874,51142,12914,38228,3.102,12.285,69038,21810,47228,5.239,16.583,-17896,-4.299,24.569,1956,1986,15446
2007,17,i) 16 to 20,22217,25905,429280,429584,866,3.264,2124,8.005,53437,10018,43419,2.332,12.439,54932,17048,37884,3.968,12.787,-1495,-0.348,24.878,1283,1300,7853
2007,17,j) 21 to 25,17689,21365,405867,410731,737,3.389,1498,6.889,49159,13696,35463,3.335,11.969,58668,17525,41143,4.267,14.284,-9509,-2.315,23.937,901,922,6997
2007,17,k) 26+,12117,15768,335481,336242,605,3.777,1107,6.911,38095,10145,27950,3.017,11.33,39198,10960,28238,3.26,11.658,-1103,-0.328,22.659,643,683,5534
2007,17,l) Left Censored,32821,74851,2735383,2748784,4524,5.999,5646,7.487,319088,93855,225233,3.414,11.608,345850,96742,249108,3.519,12.582,-26762,-0.974,23.217,1227,1332,12786
2007,18,a) 0,8410,8516,52732,26366,8516,200,X,X,52732,52732,X,200,200,X,X,X,X,X,52732,200,X,X,X,X
2007,18,b) 1,6871,6987,50316,52936,116,1.459,2038,25.642,12415,1695,10720,3.202,23.453,17679,8628,9051,16.299,33.397,-5264,-9.944,46.906,1667,1667,7531
2007,18,c) 2,5567,5751,44952,49141,261,4.223,1120,18.122,7448,1104,6344,2.247,15.156,15824,7728,8096,15.726,32.201,-8376,-17.045,30.313,930,937,7068
2007,18,d) 3,5041,5151,42029,43164,239,4.378,855,15.662,6747,1088,5659,2.521,15.631,9046,4116,4930,9.536,20.957,-2299,-5.326,31.262,738,739,3783
2007,18,e) 4,4301,4461,39982,41625,216,4.649,587,12.633,6536,1267,5269,3.044,15.702,9600,3483,6117,8.368,23.063,-3064,-7.361,31.405,489,491,3063
2007,18,f) 5,4165,4347,49617,50967,206,4.561,545,12.067,6563,1508,5055,2.959,12.877,9215,3561,5654,6.987,18.08,-2652,-5.203,25.754,421,431,2693
2007,18,g) 6 to 10,16273,17394,207098,207918,719,3.989,1978,10.975,33847,7769,26078,3.737,16.279,35520,11616,23904,5.587,17.084,-1673,-0.805,32.558,1509,1538,8546
2007,18,h) 11 to 15,13343,15269,190960,195097,552,3.523,1351,8.622,23524,4385,19139,2.248,12.058,31724,7252,24472,3.717,16.261,-8200,-4.203,24.115,930,954,4956
2007,18,i) 16 to 20,10343,12486,203126,208611,459,3.592,1043,8.162,23581,5103,18478,2.446,11.304,34379,12846,21533,6.158,16.48,-10798,-5.176,22.608,565,581,4354
2007,18,j) 21 to 25,9021,11196,201188,202617,334,2.933,719,6.313,27508,6050,21458,2.986,13.576,30394,7726,22668,3.813,15.001,-2886,-1.424,27.153,402,421,3353
2007,18,k) 26+,5778,8242,151462,152655,438,5.288,519,6.266,16992,5011,11981,3.283,11.131,19407,5799,13608,3.799,12.713,-2415,-1.582,22.262,283,312,2624
2007,18,l) Left Censored,16690,40075,1402156,1416558,2206,5.476,2627,6.521,149756,37122,112634,2.621,10.572,178562,43501,135061,3.071,12.605,-28806,-2.034,21.144,644,691,8703
2007,19,a) 0,4073,4091,23161,11581,4091,200,X,X,23161,23161,X,200,200,X,X,X,X,X,23161,200,X,X,X,X
2007,19,b) 1,3618,3671,22873,22769,54,1.31,956,23.193,6734,682,6052,2.995,29.576,6444,3384,3060,14.863,28.302,290,1.274,56.605,753,753,2762
2007,19,c) 2,2938,2997,23741,24847,124,3.869,540,16.849,4288,549,3739,2.21,17.258,6415,2766,3649,11.132,25.819,-2127,-8.561,34.516,452,452,2497
2007,19,d) 3,2630,2685,19283,19855,127,4.516,382,13.582,3231,581,2650,2.926,16.273,4415,1933,2482,9.736,22.237,-1184,-5.963,32.547,311,311,1685
2007,19,e) 4,2234,2325,17546,18079,125,5.177,304,12.591,2476,647,1829,3.579,13.696,3521,1312,2209,7.257,19.476,-1045,-5.78,27.392,246,246,1099
2007,19,f) 5,2044,2222,24302,24942,78,3.368,266,11.485,3387,403,2984,1.616,13.58,4680,1107,3573,4.438,18.764,-1293,-5.184,27.159,187,189,854
2007,19,g) 6 to 10,8459,9099,84070,85656,433,4.634,921,9.858,11725,2438,9287,2.846,13.688,14782,4530,10252,5.289,17.257,-3057,-3.569,27.377,689,690,3274
2007,19,h) 11 to 15,7031,7859,93622,95195,259,3.219,632,7.855,11598,1985,9613,2.085,12.183,14809,3866,10943,4.061,15.557,-3211,-3.373,24.367,439,452,2714
2007,19,i) 16 to 20,5319,6027,82519,84111,168,2.728,429,6.967,8836,2587,6249,3.076,10.505,11984,3281,8703,3.901,14.248,-3148,-3.743,21.01,264,271,1583
2007,19,j) 21 to 25,4783,5869,101254,103009,165,2.765,362,6.066,8915,1362,7553,1.322,8.655,12416,2878,9538,2.794,12.053,-3501,-3.399,17.309,209,210,1619
2007,19,k) 26+,3768,5175,76942,77896,174,3.308,344,6.54,7754,2351,5403,3.018,9.954,9760,2518,7242,3.233,12.53,-2006,-2.575,19.909,182,187,944
2007,19,l) Left Censored,11342,23258,727815,730953,976,4.162,1356,5.783,70135,12098,58037,1.655,9.595,76303,22707,53596,3.106,10.439,-6168,-0.844,19.19,403,438,4153
2007,20,a) 0,4258,4286,22212,11106,4286,200,X,X,22212,22212,X,200,200,X,X,X,X,X,22212,200,X,X,X,X
2007,20,b) 1,3575,3620,23220,24086,42,1.022,1019,24.802,5879,317,5562,1.316,24.408,7548,4329,3219,17.973,31.338,-1669,-6.929,48.817,838,838,3918
2007,20,c) 2,3015,3098,25682,26753,134,4.028,592,17.794,5364,692,4672,2.587,20.05,7451,2762,4689,10.324,27.852,-2087,-7.801,40.101,493,493,2459
2007,20,d) 3,2766,2826,23135,23714,123,4.112,454,15.176,3863,652,3211,2.749,16.29,5078,2677,2401,11.289,21.414,-1215,-5.124,32.581,379,381,2260
2007,20,e) 4,2300,2353,22768,22901,112,4.518,364,14.683,3660,532,3128,2.323,15.982,3904,1545,2359,6.746,17.047,-244,-1.065,31.964,305,309,1404
2007,20,f) 5,2134,2224,24265,24706,101,4.389,255,11.082,3334,769,2565,3.113,13.495,4278,1705,2573,6.901,17.316,-944,-3.821,26.989,200,200,1401
2007,20,g) 6 to 10,8752,9223,106395,107127,378,3.976,946,9.951,14178,2360,11818,2.203,13.235,15715,5938,9777,5.543,14.67,-1537,-1.435,26.47,698,714,3828
2007,20,h) 11 to 15,6817,7752,97541,97677,359,4.537,679,8.582,13395,2349,11046,2.405,13.714,13526,4307,9219,4.409,13.848,-131,-0.134,27.427,443,452,2620
2007,20,i) 16 to 20,4960,5877,86417,86127,189,3.15,435,7.25,11270,2114,9156,2.455,13.085,10724,2839,7885,3.296,12.451,546,0.634,24.903,286,288,1394
2007,20,j) 21 to 25,4474,5357,80571,81011,197,3.624,356,6.548,9230,2028,7202,2.503,11.394,10220,3276,6944,4.044,12.616,-990,-1.222,22.787,188,200,1376
2007,20,k) 26+,3349,4442,73265,73775,172,3.834,261,5.817,9192,2841,6351,3.851,12.46,10220,2631,7589,3.566,13.853,-1028,-1.393,24.919,137,141,731
2007,20,l) Left Censored,9355,19616,595225,593523,1075,5.444,1335,6.761,68872,24543,44329,4.135,11.604,65452,17418,48034,2.935,11.028,3420,0.576,22.055,297,324,3298
2007,21,a) 0,5194,5239,30758,15379,5239,200,X,X,30758,30758,X,200,200,X,X,X,X,X,30758,200,X,X,X,X
2007,21,b) 1,4189,4223,28803,30357,39,0.809,1232,25.563,8211,621,7590,2.046,27.049,11271,5352,5919,17.63,37.129,-3060,-10.08,54.097,1014,1014,4695
2007,21,c) 2,3647,3753,31924,34203,141,3.471,759,18.685,6625,840,5785,2.456,19.37,11270,4452,6818,13.017,32.951,-4645,-13.581,38.74,639,639,3684
2007,21,d) 3,3185,3263,27304,27993,136,3.915,557,16.036,5634,1094,4540,3.908,20.126,6887,3497,3390,12.492,24.603,-1253,-4.476,40.253,457,457,2808
2007,21,e) 4,2586,2650,24431,25620,130,4.664,405,14.529,3732,1007,2725,3.931,14.567,6193,2209,3984,8.622,24.173,-2461,-9.606,29.134,328,328,1918
2007,21,f) 5,2419,2574,28609,29230,115,4.294,323,12.061,4808,955,3853,3.267,16.449,5926,1858,4068,6.357,20.274,-1118,-3.825,32.898,243,243,1533
2007,21,g) 6 to 10,10707,11641,119830,120287,531,4.44,1169,9.774,20053,4859,15194,4.04,16.671,21118,7249,13869,6.026,17.556,-1065,-0.885,33.342,889,906,5362
2007,21,h) 11 to 15,8290,9355,120448,122768,425,4.444,843,8.814,16082,4033,12049,3.285,13.1,20583,5750,14833,4.684,16.766,-4501,-3.666,26.199,563,574,3576
2007,21,i) 16 to 20,6507,7682,118964,121417,204,2.6,533,6.793,13665,2226,11439,1.833,11.255,18557,4759,13798,3.92,15.284,-4892,-4.029,22.509,349,356,2369
2007,21,j) 21 to 25,5635,6879,123670,123203,201,2.871,445,6.356,16691,2618,14073,2.125,13.548,15296,3782,11514,3.07,12.415,1395,1.132,24.831,264,266,1515
2007,21,k) 26+,3619,5087,100237,99624,224,4.383,272,5.322,12356,3134,9222,3.146,12.403,10842,2451,8391,2.46,10.883,1514,1.52,21.766,153,162,1005
2007,21,l) Left Censored,9904,23893,786098,794438,1309,5.446,1595,6.636,80657,24839,55818,3.127,10.153,98116,22431,75685,2.824,12.35,-17459,-2.198,20.305,365,398,4714
2007,22,a) 0,6708,6745,41205,20603,6745,200,X,X,41205,41205,X,200,200,X,X,X,X,X,41205,200,X,X,X,X
2007,22,b) 1,4880,4949,39943,41372,64,1.141,1386,24.706,11816,1336,10480,3.229,28.56,14553,6989,7564,16.893,35.176,-2737,-6.616,57.121,1111,1111,5487
2007,22,c) 2,4123,4197,37204,37776,263,5.956,701,15.874,9002,1453,7549,3.846,23.83,10118,4401,5717,11.65,26.784,-1116,-2.954,47.66,571,571,3771
2007,22,d) 3,3677,3794,37322,36681,236,5.997,518,13.164,8523,1256,7267,3.424,23.236,7159,3284,3875,8.953,19.517,1364,3.719,39.034,427,427,2922
2007,22,e) 4,3158,3259,34408,34041,235,7.035,398,11.914,7132,1348,5784,3.96,20.952,6420,2778,3642,8.161,18.86,712,2.092,37.72,327,329,2087
2007,22,f) 5,2984,3183,38697,39174,196,6.033,328,10.095,7334,1096,6238,2.798,18.722,8277,2863,5414,7.309,21.129,-943,-2.407,37.444,247,248,2121
2007,22,g) 6 to 10,12095,12988,166780,167205,848,6.441,1205,9.152,28317,5150,23167,3.08,16.936,29383,10747,18636,6.427,17.573,-1066,-0.638,33.871,871,882,5645
2007,22,h) 11 to 15,9350,10606,139930,139132,642,6.006,807,7.55,22373,3969,18404,2.853,16.08,20895,5608,15287,4.031,15.018,1478,1.062,30.036,537,555,4126
2007,22,i) 16 to 20,6470,7809,133960,132798,385,4.895,498,6.331,21759,4048,17711,3.048,16.385,19582,3874,15708,2.917,14.746,2177,1.639,29.492,303,307,1717
2007,22,j) 21 to 25,6367,7518,120303,120092,337,4.436,494,6.503,17627,3054,14573,2.543,14.678,17234,3881,13353,3.232,14.351,393,0.327,28.701,280,295,1670
2007,22,k) 26+,4557,6182,118891,118750,317,5.112,356,5.741,16052,3180,12872,2.678,13.518,15654,3187,12467,2.684,13.182,398,0.335,26.365,197,202,1056
2007,22,l) Left Censored,10394,24619,726697,724423,1606,6.505,1748,7.08,92393,24819,67574,3.426,12.754,87182,23529,63653,3.248,12.035,5211,0.719,24.069,370,395,3040
2007,23,a) 0,2554,2565,10651,5326,2565,200,X,X,10651,10651,X,200,200,X,X,X,X,X,10651,200,X,X,X,X
2007,23,b) 1,2059,2066,10266,10842,9,0.376,666,27.814,2580,68,2512,0.627,23.796,3647,2054,1593,18.945,33.638,-1067,-9.841,47.593,514,514,1693
2007,23,c) 2,1665,1680,9086,9690,79,4.385,322,17.874,1524,174,1350,1.796,15.728,2759,1242,1517,12.817,28.473,-1235,-12.745,31.455,268,268,965
2007,23,d) 3,1560,1581,9549,10082,64,3.843,233,13.99,1231,152,1079,1.508,12.21,2281,897,1384,8.897,22.626,-1050,-10.415,24.421,186,186,802
2007,23,e) 4,1202,1232,8430,10117,53,4.058,201,15.391,1261,198,1063,1.957,12.464,4743,3544,1199,35.03,46.881,-3482,-34.417,24.928,156,156,3440
2007,23,f) 5,1235,1272,10335,10605,58,4.421,138,10.518,1334,320,1014,3.018,12.58,1839,732,1107,6.903,17.342,-505,-4.762,25.159,105,105,568
2007,23,g) 6 to 10,5241,5488,41924,42448,208,3.656,612,10.756,5842,870,4972,2.05,13.763,6841,2428,4413,5.72,16.116,-999,-2.353,27.526,452,452,1929
2007,23,h) 11 to 15,3868,4149,38715,39878,118,2.766,352,8.251,4100,929,3171,2.33,10.281,6412,1874,4538,4.699,16.079,-2312,-5.798,20.563,246,248,1452
2007,23,i) 16 to 20,3119,3513,46063,46929,107,2.973,279,7.752,4903,961,3942,2.048,10.448,6680,2128,4552,4.535,14.234,-1777,-3.787,20.896,185,192,1052
2007,23,j) 21 to 25,2405,2889,39396,39675,70,2.369,201,6.803,3803,825,2978,2.079,9.585,4416,1129,3287,2.846,11.13,-613,-1.545,19.171,115,115,442
2007,23,k) 26+,1690,2196,36756,36842,84,3.794,120,5.42,4194,1357,2837,3.683,11.384,4320,948,3372,2.573,11.726,-126,-0.342,22.768,80,82,494
2007,23,l) Left Censored,4110,8729,239565,240894,580,6.661,538,6.178,25443,7198,18245,2.988,10.562,28068,9663,18405,4.011,11.652,-2625,-1.09,21.124,138,144,952
2007,24,a) 0,8619,8679,44131,22071,8679,199.977,X,X,44132,44131,X,199.95,199.955,X,X,X,X,X,44121,199.905,X,X,X,X
2007,24,b) 1,7246,7312,47795,49441,48,0.565,2412,28.397,13431,939,12492,1.899,27.166,16409,9259,7150,18.728,33.189,-2978,-6.023,54.332,1920,1921,7509
2007,24,c) 2,6349,6448,42296,45996,291,4.226,1168,16.961,7829,1075,6754,2.337,17.021,15043,8809,6234,19.152,32.705,-7214,-15.684,34.042,961,962,7725
2007,24,d) 3,5570,5645,43511,44297,282,4.743,883,14.852,7792,1385,6407,3.127,17.591,9374,3742,5632,8.448,21.162,-1582,-3.571,35.181,717,717,3077
2007,24,e) 4,4520,4615,42439,43921,181,3.72,681,13.998,7243,773,6470,1.76,16.491,10321,3842,6479,8.748,23.499,-3078,-7.008,32.982,540,540,2926
2007,24,f) 5,4483,4627,52279,53473,200,4.171,537,11.198,7250,1332,5918,2.491,13.558,9608,2695,6913,5.04,17.968,-2358,-4.41,27.117,421,423,2166
